Date,AEX,GSPC,HSI,N225,Bond
2010-02-05,-0.0256645360965332,-0.00765279769347571,0.02860186485837224,0.02169573473806863,0.0010199455749982402
2010-02-08,0.0046235995701247,0.007019268132000045,0.004307504659344152,0.009175523827800292,0.00014743761468560858
2010-02-09,0.0017677811307112,-0.003675339498733887,-0.00318653033015015,0.017222401557419387,0.0005215489736500355
2010-02-10,-0.003032384184558,0.00014235231244219548,-0.009127131584885984,-0.0037710041586274112,0.00021092748977941678
2010-02-18,0.0036142415303288,-0.017459781527638718,-0.005120713531358678,-0.003269803805756366,2.4100000000000003e-05
2010-02-19,0.0040006772017244,0.009118780617374256,0.03637678282002477,0.0267313101049369,-0.000720522519165382
2010-02-22,-0.001475322942257,0.0003522142591564359,-0.0255428410557057,-0.03144797290968304,2.425e-05
2010-02-23,-0.012784390358238,0.006363547964129412,-0.017708472137145215,-0.013093190887091932,-0.00022391918851847258
2010-02-24,-0.0002180268465012,-0.008518481936907962,0.009019918532862436,0.017311740439935663,0.0005207232268689946
2010-02-25,-0.0190955584066072,0.0015539060950353623,0.0028089608851972203,-0.0020084339461270417,0.0005205231772217609
2010-02-26,0.0091370532370129,0.005575489068552986,-0.003623352534203317,0.0006106805293397688,0.0002721807793504861
2010-03-01,0.0206514169327087,-0.015294497519863892,-0.026397479797230394,-0.00744613345343792,0.0002720807669451579
2010-03-02,0.0118601938925078,0.0019787868236258443,0.011106900582368073,-0.004794060439059278,0.00014699076579430438
2010-03-03,0.0109681307117748,0.005484628467729236,0.0073087982059047985,0.0006498488492718835,-9.897563787622145e-05
2010-03-04,0.0017763604726335,-0.012427903603456247,0.005770587766469992,0.008499171783696191,0.0003948523764782418
2010-03-05,0.0185661775814365,-0.010660309829766845,-0.00721709400444448,-0.005969681399600635,2.3925200000000003e-05
2010-03-08,-0.001506919819616,-0.0007102030330468079,-0.020722144091431582,-0.021588276335142487,2.3925200000000003e-05
2010-03-09,0.0027167807422525,-0.0024493012804831515,-0.001309548086696255,-0.0024326407498220792,0.00027165589256581324
2010-03-10,0.00552895238292,-0.001845438794112475,0.0026392167093354235,0.008532249893851374,0.0002715558801780266
2010-03-11,-0.0057354301696497,-0.0009594476474483749,0.0021537904663135876,-0.004680312699820277,0.0007669012557123094
2010-03-12,0.0016210625973327,0.006360729999490666,0.0066241713412414915,-0.003159513390724289,-0.00047130220871657104
2010-03-15,-0.0132213404576004,-0.007216320260859277,-0.0001820433861885462,-0.00921600339051687,-9.897726225495833e-05
2010-03-16,0.0123080114287166,-0.0010938915205216393,0.009489079253798272,0.009264116152772561,0.0007664257213618324
2010-03-17,0.0111385480124681,-0.0080514134728491,-0.01929739605797498,-0.012816193017012756,0.0005185724832098726
2010-03-18,-0.0032407886227234,-0.00880707813529602,-0.0067565753119136485,0.0012476707223134653,0.0007658754985740911
2010-03-19,-0.0096974556045639,-0.0005752811920509693,-0.008143219982058358,-0.012773091412988435,0.0002707305935336859
2010-03-24,0.0006731956895293,-0.004726318395607665,-0.011473517920849163,0.004144444885339937,0.0001458939170604298
2010-03-25,0.0112607438682283,-9.240659690368247e-05,0.00908297102850908,0.0021878672817676748,0.0002704057440775743
2010-03-26,-0.0052217572091644,0.006946117798264484,-0.005152084166548443,-0.007577884007070823,2.32252e-05
2010-03-29,0.0004361745969099,-0.00038311880473629323,-0.003279212086162886,0.005829490424329231,2.32252e-05
2010-03-30,-0.0010471388263839,-0.0042894687417252,-0.010669375617700094,-0.01067324659693103,0.00014769574895256887
2010-03-31,0.0018027835145888,0.009467936605261462,0.012562226667567233,0.014562422558503485,0.0005171219886875319
2010-04-01,0.0207580152262671,-0.0017800189011822898,-0.008235431707786844,-0.0050184561260964156,0.0003924558226906807
2010-04-08,-0.0085133459931769,-0.002423438348253315,0.0034019463245344994,0.013262977687689581,2.32252e-05
2010-04-09,0.0141489097191431,0.003740262096039948,-0.005572950516259834,0.004414367165109012,2.32252e-05
2010-04-12,-0.0015466681993059,0.005239159890386813,0.010455572553373482,0.0030483739573198276,-0.0003454707873319956
2010-04-13,-0.0025642227054376,0.00023974810838989224,0.003039726993054881,0.009028198818696875,2.33e-05
2010-04-14,0.0063001775896722,-0.007641152232525927,0.0025903506399197473,0.0009406560819108511,2.33e-05
2010-04-15,-0.0030888659611099,-0.006883595069721249,-0.007856156541300674,-0.015311646229533293,2.33e-05
2010-04-16,-0.0165035426793629,0.0110249479765413,0.008183526486285286,0.0006597573769975273,2.33e-05
2010-04-19,-0.0033795216705216,-0.005769398358781208,0.020125529688945765,0.019705625878482236,0.0001454474624229482
2010-04-20,0.0178842123408795,-0.01197387936318739,-0.014030434426812288,0.0042464911711055375,2.3275199999999997e-05
2010-04-21,-0.0033872942342307,-0.002349809981756268,0.0017253740035615417,-0.022100634902598948,-0.00034489738028329307
2010-04-22,-0.0066669923656794,-0.011322512477606628,-0.006540662825792243,0.007476154658349055,2.335e-05
2010-04-23,0.0058749613899209,0.0014564718019842715,0.018284332761764555,0.017489474102428848,-0.00022266971987906068
2010-04-26,0.0113955392688165,0.005575778968741507,-0.014610960390036176,-0.022384904359974644,2.34e-05
2010-04-27,-0.0235238296161277,0.006289184619630128,-0.001874550024619559,-0.02981007800622204,-0.00046837898784675
2010-04-28,-0.0131765062843429,-0.0032548684961168917,0.018168291079263987,0.0372877645829095,-0.001990847645554921
2010-05-07,-0.0433556676821735,0.02481214703346002,0.021183180808918567,0.048352942337277716,-0.002059092126885522
2010-05-10,0.0707222906202469,-0.04208308856794485,-0.023675671898938155,0.0033667426323248373,0.0012536039935715502
2010-05-11,-0.0052637376135535,-0.008383305241454364,0.0020085845099085953,-0.008113670010235996,2.5099999999999997e-05
2010-05-12,0.0102032058089074,-0.013009795715809958,-0.0024689187055824124,0.009611307579193817,0.0006378061041750768
2010-05-13,0.0026678359410308,0.004429141363747946,-0.0183736603144391,-0.034055385435350916,2.49752e-05
2010-05-14,-0.031760151433736,0.004427437786353128,0.0005123414311259955,-0.003203937283936531,-0.0008322258431128508
2010-05-17,-0.0020494735387082,0.0015509566601045188,0.024971558340795674,0.02551151389357742,-0.000465229675497868
2010-05-18,0.0134740321126676,-0.0031277909890385924,-0.029605543627201802,-0.025440780814114383,0.00027048007623980665
2010-05-19,-0.0292763268144691,0.022347646952846634,0.035355054643240624,0.01879238977836717,-0.0009549191728912087
2010-05-20,-0.0207139994997653,0.04556236568938121,0.009300897338391567,-0.0005465710649235067,-9.812276732116924e-05
2010-05-25,-0.0276125155683031,-0.000675200097773887,0.034408549565384194,0.031954949931013776,-0.0008306032914499458
2010-05-26,0.0225930593853371,-0.008468779339370958,-0.028217610152978967,-0.025328229875287933,0.0007605200684104775
2010-05-27,0.028936264909757,-0.01824092079949091,0.002811454818081982,0.011983469653660705,2.54e-05
2010-05-28,-0.0016204085777982,0.006423430144913755,-0.023487002350295993,-0.016775128713061527,0.00014682817481547245
2010-06-02,0.0041940696381077,-0.025340717835765858,0.001761307011017621,0.023363939946645762,-9.586383481387015e-05
2010-06-03,0.0137627482015769,-0.009790177751038964,-0.021928842165601203,-0.03356148524396163,-0.0005867907967253462
2010-06-04,-0.0179256556407221,0.01840704651223568,-0.016204483651702795,-0.023492511373031544,0.00014888599909428028
2010-06-07,-0.0115224288758453,0.009552342918249912,0.01768612702912853,0.03086547018656649,-0.0014403240416705164
2010-06-08,-0.0085710536049496,-0.006829531756550544,-0.0015284918037874462,0.0009741651181208733,-0.0004628804589859852
2010-06-09,0.0182550576199931,0.007595966567523926,-0.005249228822262975,0.01148012275363719,-0.0004626805078690466
2010-06-10,0.0148288713997954,-0.019556006656741065,0.007680100330289763,-0.0013676131746467313,-0.00034133485163060403
2010-06-11,0.0004300719857894,-0.003966243183276985,-0.011779226067309745,-0.01346490883180973,0.0005148946332999252
2010-06-14,0.0179302365568352,0.01030552005982388,-0.0004459202711279975,-0.009268155698425762,-0.0003392560229515421
2010-06-15,0.0071249419743155,-0.015103285451979476,0.007602161684098663,0.006006477522415565,-0.00034105933451551067
2010-06-18,0.0023833288533596,-0.0004368818459543622,-0.0073227108956468445,-0.0007185226647214993,2.645e-05
2010-06-21,0.0147100893274343,-0.0023651522499514854,-0.03882697221845843,-0.027145243868111457,-0.0005843393156912854
2010-06-22,-0.003642624198771,0.012786679692575631,0.002063114812711264,0.003953342298761542,-0.0004612057473666257
2010-06-23,-0.0138983808897297,0.0065469084723678295,0.0019308871761619661,0.015517995150074237,-0.00021719504661823442
2010-06-24,-0.0177325684171325,0.018268976982147023,0.007415935541572494,-0.0020962239883979272,-0.00021709505881300595
2010-06-25,-0.0098595479140293,2.3537400618778292e-05,0.005191052664813345,0.017357419652071715,-0.0008251863254537784
2010-06-28,0.0136189212724113,-0.005769971714747912,-0.00957068764377289,-0.0022581403421730872,-0.0009475746470139803
2010-06-29,-0.0352004589413388,0.023807931778501046,0.016615178916833395,-0.0018983957751792513,-0.0017999030160369858
2010-06-30,-0.0069829210314109,0.013647575923869448,0.009710991375390998,0.020553293717292864,-0.0034981926443240015
2010-07-07,0.0099053166123397,-0.030588759359591267,0.012199236053102025,0.008971824758033375,-0.00033640657570862653
2010-07-08,0.0158083757458724,-0.004566837553951375,-0.0055232297312435286,-0.013936682704788872,-0.002035689713292743
2010-07-09,0.0055638690971688,-0.011192993873705426,-0.022771542099901954,-0.007677387084057852,-0.0014286345726015474
2010-07-12,0.0065746775734627,-0.005022363909043204,-0.008155296068301565,0.0006776337910107122,-0.001185110363827867
2010-07-13,0.021808509486429,-0.004934623079035916,0.012379089142290578,0.013034267354955498,-0.0016703011436820547
2010-07-14,0.0037978753389165,0.0016940761574114616,-0.005018804661689247,-0.031307901687305684,0.00015160967575316743
2010-07-15,-0.0158549296542576,0.013370945624493258,0.02846566775411541,0.015227666356581682,-0.001304209878750056
2010-07-16,-0.0176525257797486,0.029070592439233822,0.0013638250127594453,0.01967647866745803,-0.0023962975124835998
2010-07-22,0.0267263833487785,-0.01180793496489052,0.0052410063443250055,0.0195084498983199,-0.0003306623860654619
2010-07-23,0.0057709127761995,-0.007439487637062037,-0.010857587686280423,-0.01825308507289236,-0.0009380783437546734
2010-07-26,0.0020149131317461,-0.004514627064167609,0.005000156453191962,-0.006140039293074606,-0.00033217933311255907
2010-07-27,0.0007692832170906,0.00042601872953595965,-0.006584548483749009,0.009459836866418159,-0.0008151939950411606
2010-07-28,-0.0090624377393746,0.007025202626494753,-0.005616119234416184,-0.031104570764991735,-0.0005743109751166631
2010-07-29,-0.0086936031697515,0.010692470148233824,0.006472460762466992,0.0038707568391682656,-0.000511990854359173
2010-07-30,-0.0044962587342363,-0.003058595358305549,0.0008505870114651204,0.010241496466588562,0.00021575184231302502
2010-08-02,0.0269149135515558,-0.011401604339885685,-0.008912669481873303,0.008714435259540965,0.00021567663545362067
2010-08-03,-0.0019450206778648,0.008494149863861988,0.001292937499077107,-0.01858703100228687,3.32624e-05
2010-08-04,0.0005898325250077,-0.006051112519185997,-0.004297798662736385,0.021164778380413085,0.0002756917933766267
2010-08-05,-0.0077837669191218,-0.003816616470446732,-0.004922888494231836,-0.01656397406043686,-0.0003312155525785214
2010-08-06,-0.0161139367961524,0.005460599418906531,-0.0041856618054259,-0.002335951567154604,-0.000391131871365432
2010-08-09,0.0140915328306139,0.002416114565134686,0.0022650218632094266,0.009497994053351722,0.0001554766568529611
2010-08-10,-0.0082209030010211,0.001781004947640441,0.010881249450637176,0.004434991886281492,3.335e-05
2010-08-11,-0.024768483443192,0.02486158388191173,0.00487882707448517,0.017575218827248773,-0.0002087706719477612
2010-08-12,-0.0026805800488887,-0.021019789823188972,-0.016871337034698897,-0.01996766919038251,0.00015348881306241142
2010-08-13,-0.0006171893499304,0.0029234417080620245,0.0008562437444695759,0.004780687159978814,0.000517592443742316
2010-08-16,-0.0024109019975302,-0.004739791523362236,-0.006134353143021798,0.0024956860526277325,3.3275199999999996e-05
2010-08-17,0.0162989453238155,-0.008947726446049797,0.0021594671803276677,-0.002640171021458526,-0.0003885965502710841
2010-08-18,-0.002377611157315,0.003803593454667853,0.010504238082029604,-6.034989185055295e-06,0.000275291672261883
2010-08-19,-0.0163071062996689,0.015137489228137624,-0.004694448818432173,-0.01694520388264653,0.00021326499622002586
2010-08-20,-0.0135856997088446,-0.00010294770589180935,0.0006584723712235174,0.014886196015808872,0.0005169922017087418
2010-08-23,0.0016338433106843,-0.00363895104412304,-0.002610755528005493,0.0016594260161787444,0.00033685932175683115
2010-08-24,-0.0162996145988403,0.00866293986077682,0.0053666871715502,0.0026928418459473136,9.305579727691157e-05
2010-08-25,-0.0053431151586806,-0.0034541703339927565,0.0010775064507930754,0.005273735600140772,-0.0002085207929081552
2010-08-26,0.0079880285129343,0.010116784146215752,0.0036264724826189365,0.0013576389942364653,3.315e-05
2010-08-27,0.0089345944300482,-0.013188026037136202,0.004162197656986999,-0.009844861463139676,0.0002747291876305987
2010-08-30,-0.0047108664890549,0.018387442928189834,-0.0030854542340683633,-0.00025598610485033646,-0.0004497833259841765
2010-08-31,0.0029113448737616,-0.007344510874151666,0.002832660408419896,0.01770707332412469,3.32e-05
2010-09-01,0.0281954157242729,-0.02777031661314866,-0.0023701758943095452,-0.014615408333630286,3.32e-05
2010-09-02,0.0032204733210479,3.4618507927408615e-05,-0.003171720443835735,-0.0028793056234033276,0.00027457913932467815
2010-09-03,0.0084766903543105,-0.011402885165257004,-0.003906857899131477,-0.005687353429365105,3.315e-05
2010-09-08,0.011134940808076,-0.021552812251239173,0.0002835299950806336,0.002597462343371104,-0.00020812731361852694
2010-09-09,0.0094892868877503,-0.0005646451726903923,0.00043318335098996297,-0.0012623653097476595,6.197601870799108e-05
2010-09-10,0.0011052054711218,-0.00794660619540477,-0.007487131777201839,-0.01909635596856729,0.0005152538771088185
2010-09-13,0.0068726677421526,-0.009231152487285454,-0.0167990340443267,-0.0022545570032559414,-0.0002080333497829552
2010-09-14,-0.0016023090292929,0.01274752124821088,0.010026288965139796,0.00703647197268964,4.45532669094953e-05
2010-09-17,-0.0003885323894721,0.0038364253150307004,-0.008331446868084846,-0.005641198658387303,0.00027402900668989805
2010-09-22,-0.0136347410134325,0.01909078009997378,0.011890583272458621,0.01096971466459662,0.0005145658915758566
2010-09-27,-0.0020147340408351,0.017467520364012556,0.0015181246713087404,-0.00419907752636961,3.295e-05
2010-09-28,0.0029614733055769,-0.007843679756774913,0.007667145646127471,0.007706125286450316,-0.0009283874263438614
2010-09-29,-0.0068841174424694,0.012279053988174304,-0.0022508668925476094,-0.0013319819472625838,-0.0010490253814369375
2010-09-30,-0.0043566296225829,0.007264091031039532,0.005036810940644787,0.022566461463696563,-0.0024861577097640454
2010-10-05,0.0139160532370343,-0.028540500155461723,-0.0084161355436847,-0.020044819219212417,-0.00020447114227983948
2010-10-06,0.0057738328301049,0.012218906881243274,0.0006385600012775994,-0.010073988470724826,-0.00020437115428964786
2010-10-07,0.0020752177251583,0.007820140214789384,0.00607368507010575,0.003988222668281249,-0.0015245912134369134
2010-10-08,-0.0033818324363847,-0.00554815683898191,-0.0022536911741113386,0.0030256408560799253,-0.0009236137635249756
2010-10-13,0.0195925503246527,-0.004465007014450739,-0.01189988384675944,-0.002595946298559193,-0.0008265670149088136
2010-10-14,-0.0011419799364409,0.007232723589188916,-0.012959936836105301,-0.015394564578864678,-0.0005385942820173665
2010-10-15,0.0003515792384556,0.0054321635860044015,0.011090991501638836,0.012345125966371606,-0.0008029061339262125
2010-10-18,0.0007904006979853,-0.015011058589596615,0.004489330352792198,-0.008904766040879197,-0.0014002902235223636
2010-10-19,-0.0075492224600699,0.013870836075487558,-0.014649799923219575,-0.008483961272819807,-0.0013996906548069741
2010-10-20,0.0016498179232797,-0.025000944520192636,-0.005061271631634057,0.006688632522381499,-0.0016383679127770666
2010-10-21,0.0064845435235438,0.014301818279651046,0.01266949999280964,0.010552594330259013,-0.0017563038098312137
2010-10-22,-0.0024890745590404,-0.005720465778265904,0.002182135891395376,-0.005499194293070664,-0.0011585326844766083
2010-10-25,0.0042714852601193,-0.00019436438572428827,-0.0030125117207491225,0.004417419971197822,-0.000321393105801574
2010-10-26,-0.0051807957104772,0.00033171658170516594,0.00031575098913094735,-0.0037406664372940934,-0.000797941568864602
2010-10-27,-0.0081621654797086,-0.00412611835623955,0.012785409958063654,-0.0004428479068347979,-0.0005602778861525835
2010-10-28,0.0003254474129406,-0.006658888648476191,-0.007820456694385136,0.0007208877615948461,-0.001275477190474295
2010-10-29,-0.0025765050462771,0.0004392872986369589,0.004934718730119303,0.017465251910291246,-0.000320442414110028
2010-11-01,0.0062668184157077,0.01316184077618332,-0.010418635552390976,0.0036548593338745494,-0.00031837872822348886
2010-11-02,0.007837141627351,-0.012406819140444725,-0.005478519310119445,-0.0031818908186971306,0.0002787786225637877
2010-11-05,0.0050574489154282,0.003182837753429646,-0.006550011263336097,-0.02460544507728102,-0.0006772928018546949
2010-11-08,-0.000605520444652,-0.008669375879006402,-0.014411465791824174,-0.01755339233138331,0.0002787785747281576
2010-11-09,0.0030240300799215,-0.006692099787857453,-0.004961886218652456,-0.01201883257013936,-0.00043808577620033746
2010-11-10,-0.0047561997574385,-0.011494464755323675,0.0018556558743317852,-0.014844170193472506,0.0002787285508252196
2010-11-11,-0.0036473432340313,0.00450270253134899,-0.007914412363586365,0.0050200703327830665,0.00015822662073877023
2010-11-12,-0.0047380998429717,0.0005913575982561259,0.008398563598726594,0.005142086334801399,0.00016008764601118855
2010-11-15,0.0067660634034112,0.006482427587702122,0.013012354365571799,-0.004653511268919885,0.0002784785149896863
2010-11-16,-0.0184601071608812,0.007624195830096436,0.005585145158971794,0.0026527080301984585,0.0006356227955989766
2010-11-17,0.0067283195862355,-0.006457894201272296,0.0149272564348919,-0.004592730235161824,0.0009945811666274885
2010-11-18,0.0138711068277759,-0.010604208258174763,-0.013964928941718746,-0.019253010553050398,0.0008757293374520702
2010-11-19,-0.0048925407027704,0.005042017204409666,0.008753918697871899,0.011549073009669675,3.915e-05
2010-11-22,-0.0062881521449558,0.007902277861416285,0.009634195363588338,-0.0035935587310749195,0.0005162638303070772
2010-11-29,-0.0197925044348927,-0.006294212141997768,-0.020330833501255308,-0.010111805113868,0.0002770283957005933
2010-11-30,-0.0068789755246445,-0.004100672633819968,-0.0032692017104234417,0.00939512110217966,3.87e-05
2010-12-01,0.0253024889582196,-0.030412379098775366,-0.018109408922246883,-0.020200172838781505,-0.00019942163263240016
2010-12-02,0.0166855828663132,-0.0025680030779442475,0.0014153397385456845,-0.0027061514049881996,3.875e-05
2010-12-03,0.0021648543312915,0.004305328445097345,0.011935261245284323,0.0011080640932964458,-0.0004372366347754966
2010-12-06,0.0004382390812738,0.016186471032458738,0.018126919153065857,0.004553571292914449,3.8849999999999996e-05
2010-12-07,0.0112411181109379,-0.010233183356160858,-0.017933439979262777,-0.00814518556697541,-0.0001990716802467513
2010-12-08,0.0014720386275977,-0.006902546717802327,0.011661616382759976,-0.0022438725012394745,0.0011090708649669166
2010-12-09,0.0076426277439676,-0.003377383793021549,-0.0028481031752167763,0.002470410046400251,0.0007524799444450223
2010-12-10,0.0023727811032703,-0.006668099140497485,0.0002864973393105208,0.003126115485027614,0.0012282326381937228
2010-12-13,0.0031075743676094,-0.0034517446892836645,-0.009651846039311351,-0.00947927980279717,0.00027605347666130044
2010-12-14,0.0014791774652307,0.013909753198873664,0.010331702657674469,0.006100203185329667,0.000513738268045444
2010-12-15,-0.0029319238094274,0.0025503931531833945,0.016120348013578756,0.002302373332416452,0.0006333779671443726
2010-12-16,0.0031024440814135,-0.0166039489918961,0.0037860705808010486,-0.004634219178398347,0.0006312255627248982
2010-12-17,0.0004829540301702,0.00036764501329600296,-0.0008837141323221331,-0.0008033555967090766,0.0002754534291156606
2010-12-20,0.0031197022808617,-0.008256114139732817,-0.0022822392497987565,0.0024050252740148714,3.78252e-05
2010-12-21,0.0084310745324263,-0.009632511068353944,-0.019435690295242836,-0.021505632538850294,-0.00019959659910760252
2010-12-22,8.422955772680041e-05,-0.0055249846747369435,-0.004398944770288349,0.0004361141278319547,0.00015753196131451059
2010-12-29,0.0045593982861102,-0.008917693494674195,-0.023343568354625033,-0.017737164290714258,-0.00019947187030414256
2010-12-30,-0.0054850475927716,0.011948346831774481,0.009280431258682609,0.012688696102050145,0.0006296768230028276
2011-01-05,-0.0044125147899629,-0.007705379503128107,-0.007025297387073914,0.0035578280010544194,0.0006289773275502726
2011-01-06,-0.00109213257989,-0.01033236491686873,-0.013177413147724248,-0.012841630520932013,0.00027425326302100246
2011-01-07,-0.0012617225013649,-0.011760595544906494,-0.009047092645760424,-0.013321902939667396,0.00027415325117589276
2011-01-12,0.0114055874703815,-0.007529422292540833,-0.014115304322115607,0.008856540894365938,3.7250000000000004e-05
2011-01-13,-0.00448008240995,0.012689345213196535,0.006299686736406018,0.0004020032101483828,-8.198928742549667e-05
2011-01-14,0.0014679172503324,0.009583509347335761,0.015076747590224815,0.021346721887557818,-0.0011447753313509328
2011-01-19,-0.0159906399173532,0.017084840185338623,-0.0034465371218994623,0.002968838923449013,-0.0005521050785119237
2011-01-20,-0.0050972713392045,0.006786219373665747,0.022528972631396194,0.011248447852318044,-0.00031750720115335083
2011-01-21,0.0136924659830928,-0.0012269168918341844,0.007049563355067345,0.025935939614179615,-0.0023222339330459794
2011-01-24,-0.0001661890215434,0.005353308732174322,0.015052226494676302,0.00025500739657058347,-0.0007871136693727033
2011-01-25,-0.0061965615955408,0.0015347542346474397,0.003353525726944695,-0.010544742428397313,-0.0011416525988474176
2011-01-26,0.0091286216481076,-0.001138016399597097,-0.00023719725510762402,0.005877414041183027,-0.003615672491472577
2011-01-27,0.0062777233613706,-0.0004885912620509192,0.003939302464564087,-0.006726620426904084,-0.0014928543767945123
2011-01-28,-0.0087389299006437,0.018781628837662212,0.008417335348732125,0.020697560764843637,-0.0009037541946705265
2011-01-31,-0.0011358859251515,-0.018821879587779033,-0.003878763328374779,-0.008779072761310625,-0.0034935389365187536
2011-02-01,0.0174762931096665,-0.006233699529414549,0.009574276234367018,0.006662402562096825,-0.00019497215419057794
2011-02-08,0.0034009406095574,-0.00293059432720133,0.004054059382893271,-0.0019936329163687816,-0.0007824424553039802
2011-02-09,-0.005214165004812,0.0053474755684864705,0.01601914268069149,0.004279511757865451,-0.0025473918562017436
2011-02-10,0.0038659470910804,0.006110027695349407,0.02680125761657748,0.009328427799940364,0.00015881443101393913
2011-02-15,0.0009180654294018,0.0010938777783714437,0.007015583224373123,-0.0051435659124077215,0.00027727773230184344
2011-02-16,0.0026414583249367,-0.004955203959734922,-0.010010174437273811,-0.00038477109973711343,0.0005126608908103638
2011-02-17,0.0040296638435561,0.002597573462921443,-0.001135247418050822,0.0016003776045252494,0.0007479494179294112
2011-02-18,0.0032121128792832,0.0018021005286957825,-0.009326103400899788,-0.0006389614801545207,0.0009831432560628353
2011-02-23,-0.0097811518596273,0.005486445149920138,0.004117396879306234,0.003686967597084423,-0.0008986075864317393
2011-02-24,-0.0041427806497367,0.007551177204244808,0.02006769266406494,0.014420825575686136,-0.00019332235440570352
2011-02-25,0.0083230542817673,-0.0064611700655081705,-0.013757250257914855,-0.007519450223705482,-0.00019322236616060469
2011-02-28,0.0064139801045284,-0.011828500700891142,-0.02086047764383414,-0.02085137283826155,-0.00019312237791295234
2011-03-01,-0.0032018061987466,0.021944488282901076,0.003244350239412497,-0.0027574424228686834,-0.00031140234744113604
2011-03-02,-0.0084334143364275,-0.005228425970520867,0.011327398704955693,0.020904015067630066,0.0003953272406955363
2011-03-03,0.0074817288732518,-0.010270544853546948,0.0038495768652567763,-0.00260265730751974,-7.64573922278503e-05
2011-03-04,0.0009516854631756,0.013943578465424378,-0.006091100198319044,0.002863931536656983,-0.013020770392294196
2011-03-07,-0.0050952404767992,0.010597510792385467,0.006336015035443232,0.019746640557410378,-0.0011283359316034607
2011-03-08,0.0008192074128974,-0.01085654885357501,-0.01908639296013437,-0.0045972952115502785,-0.0008933840774568963
2011-03-09,-0.0003548991532165,-0.003379544730746531,-0.00886441129013349,-0.00473705398675528,4.51752e-05
2011-03-10,-0.0112852424891283,0.019170960377233648,0.00872116052020977,0.015529816088987847,0.0002798027324646444
2011-03-11,-0.0085135418910144,-0.014444837560059876,0.008362598942159516,0.010967414470641534,0.0005143352915376114
2011-03-14,-0.0076881518869056,0.015555715083261035,0.0055528324759989145,0.05219575491008466,-7.128003313693547e-05
2011-03-15,-0.0233681675572468,0.015264926115472588,0.03263486288324147,0.114839466685983,0.0012179876468539237
2011-03-16,-0.0141476533249029,0.01908344136192275,-0.0007592034551466842,-0.0668341264725032,4.4800000000000005e-05
2011-03-17,0.0175032552905225,-0.02079687429125121,0.011535794040075098,-0.017115047500193326,-0.00018952253046632022
2011-03-18,0.0032872494461226,0.006287737483714362,0.010233857910170507,-0.011733308696798561,-0.00018942254218369585
2011-03-23,0.0093839301530733,-0.006378883091224585,-0.0023220901646727743,0.010990801799067751,-0.0007746749697112411
2011-03-24,0.0100951568538505,-0.013788165352418558,-0.008485905122400661,-0.00510524370098886,-0.0005385176491443211
2011-03-25,0.0034612946848975,0.0015085829774789117,-0.006008808716800873,-0.004289916359223378,-0.0015912580642651263
2011-03-28,-0.0002193756958188,-0.007625769124855353,-0.0063728856273197465,0.001062439170990248,-0.0013569144321532464
2011-03-29,0.0036688145350689,-0.003218091071101714,0.004465437932740013,0.00972496724987626,-0.0013563148531026798
2011-03-30,0.0053421900833638,-0.00444516886107027,-0.01526571299695112,-0.015922231758449756,-0.0013557152739621851
2011-03-31,-0.0061350722907889,0.002547764622208848,-0.0035914174335356375,0.0048148853805005665,-0.0008879624627838007
